31874,"Olinda, PE",-7.9986401,-34.8459552
32028,"Ouricuri, PE",-7.884432,-40.0833221
32029,"Palmares, PE",-8.684226,-35.589032
32284,"Pao de Acucar, PE",-7.9596804,-36.1267419
32027,"Petrolandia, PE",-8.9701861,-38.2213655
32475,"Petrolina, PE",-9.3817334,-40.4968875
32272,"Poco da Cruz, PE",-8.5085339,-37.7107442
32282,"Prata, PE",-9.0792065,-36.769103
69008,"Recife, PE",-8.0584933,-34.8848193
32568,"Recife, PE",-8.0584933,-34.8848193
32280,"Rosario, PE",-8.3316785,-35.0123977
32271,"Saco II, PE",-8.5493533,-40.1680208
32030,"Salgueiro, PE",-8.0726731,-39.1269719
31759,"Santa Cruz da Baixa Verde, PE",-7.8185452,-38.1523506
31760,"Santa Filomena, PE",-8.1605806,-40.613247
32031,"Santa Maria Boa Vista, PE",-8.8001615,-39.8271099
32286,"Sao Bento do Una, PE",-8.5196562,-36.4454372
31751,"Sao Jose do Belmonte, PE",-7.8641261,-38.7599545
32033,"Sao Jose do Egito, PE",-7.469447,-37.273974
32283,"Serrinha, PE",-8.3519863,-36.7112302
31937,"Sertania, PE",-8.068467,-37.268393
31750,"Tacaratu, PE",-9.1051762,-38.1499125
32275,"Tapacura, PE",-8.1381679,-35.3984001
31762,"Taquaritinga do Norte, PE",-7.9027766,-36.0442227
32281,"Varzea do Una, PE",-8.8385795,-35.1427014
32032,"Vertentes, PE",-7.906103,-35.9894975
32288,"Vitoria de Santo Antao, PE",-8.1209019,-35.2944858
31945,"Corrente, PI",-10.4401356,-45.1627472
31946,"Monsenhor Hipolito, PI",-6.9337843,-41.0332123
32478,"Santa Filomena, PI",-8.9727663,-45.7380168
32703,"Aguas do Vere, PR",-25.7592265,-52.9514441
32707,"Fluviopolis, PR",-26.020911,-50.6004979
32705,"Foz do Cachoeira, PR",-26.0998707,-51.2467938
